🐼四川重庆频道👉全网,#genre#
南京新闻综合, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4734&tk=e503191f8e20
句容新闻综合, http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
宜兴新闻, http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
宜兴紫砂, http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8?zjiangsd
武进新闻, https://live.wjyanghu.com/live/CH1.m3u8
武进生活, https://live.wjyanghu.com/live/CH2.m3u8
泰州一套新闻综合, http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
泰州三套影视娱乐, http://stream1.mytaizhou.net/ysyl/playlist.m3u8?_upt=16dfe82d1725409426
淮安新闻综合, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0569&tk=e640d0a1bf70
苏州4k, https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州文化生活, https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻综合, https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州新闻综合, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0811&tk=e503191f8e20
苏州生活资讯, https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州社会经济, https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
镇江二套社会民生, http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江新闻综合, http://cm-wshls.homecdn.com/live/2aa50.m3u8
靖江新闻综合, http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd
☘️辽宁频道,#genre#
辽宁北方, http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
辽宁影视剧, http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8
辽宁教育青少, http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
辽宁生活, http://dassby.qqff.top:99/live/辽宁生活/index.m3u8
辽宁经济, http://dassby.qqff.top:99/live/辽宁经济/index.m3u8
辽宁都市, http://dassby.qqff.top:99/live/辽宁都市/index.m3u8
☘️湖南频道,#genre#
湖南都市, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7510&tk=23a9aca1f79f
湖南都市, http://220.170.241.204:9901/tsfile/live/1002_1.m3u8
湖南都市, http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市, http://110.53.218.182:9902/tsfile/live/0127_1.m3u8
湖南经视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0241&tk=23a9aca1f79f
湖南经视, http://220.170.241.204:9901/tsfile/live/1001_1.m3u8
湖南经视, http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视, http://110.53.218.182:9902/tsfile/live/1004_1.m3u8
湖南电视剧, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9007&tk=23a9aca1f79f
湖南电视剧, http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电影, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3631&tk=23a9aca1f79f
湖南电影, http://116.128.242.83:9901/tsfile/live/1009_1.m3u8
湖南爱晚, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7644&tk=23a9aca1f79f
湖南娱乐, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=23a9aca1f79f
湖南娱乐, http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1138&tk=23a9aca1f79f
湖南公共, http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实, http://36.105.100.208:35455/itv/5000000011000031203.m3u8?cdn=bestzb
金鹰纪实, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4197&tk=f6cc1e0a0e1a
金鹰纪实, http://120.238.94.10:9901/tsfile/live/1059_1.m3u8
金鹰纪实, http://139.129.231.228:50060/rtp/239.21.1.170:5002
金鹰纪实, http://183.11.239.36:808/hls/171/index.m3u8
金鹰纪实, http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实, http://139.196.151.191/rtp/239.45.1.45:5140
金鹰纪实, http://121.19.134.222:808/tsfile/live/1037_1.m3u8
湖南金鹰纪实, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6268&tk=23a9aca1f79f
湖南金鹰纪实, http://220.170.241.204:9901/tsfile/live/1007_1.m3u8
☘️湖北频道,#genre#
湖北综合, http://58.19.133.144:9901
湖北经视, http://183.94.1.118:8801/tsfile/live/1017_1.m3u8
湖北经视, http://58.19.43.46:9901/tsfile/live/1017_1.m3u8
湖北影视, http://58.19.43.46:9901/tsfile/live/1016_1.m3u8
湖北垄上, http://58.19.43.46:9901/tsfile/live/1015_1.m3u8
武汉一台新闻综合, http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉四台经济, http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉五台文体, http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉六台外语, http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉经济, http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体, http://stream.appwuhan.com/5tzb/sd/live.m3u8
武汉外语, http://stream.appwuhan.com/6tzb/sd/live.m3u8
江夏新闻综合, http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
十堰新闻, http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻, https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
潜江综合, http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
☘️广西频道,#genre#
南宁公共, http://13457610200.8866.org:2018/live/南宁公共/index.m3u8
南宁公共, http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁公共, https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁影娱乐, http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁新闻综合, http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁新闻综合, https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁都市生活, http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁都市生活, https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
来宾综合, http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
广西新闻, http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
南宁影视娱乐, https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
☘️天津频道,#genre#
津南一套, http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
天津卫视, http://120.192.226.35:8009/hls/44/index.m3u8
天津卫视, http://123.182.60.29:9002/hls/23/index.m3u8
天津卫视, http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8
天津卫视, http://61.138.128.226:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视, http://222.173.108.238:352/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视, http://36.105.100.208:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视, http://iptv.0564.org:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视, http://mh0.asia:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视, http://xxx.504900.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
天津卫视, http://3501776.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
☘️四川频道,#genre#
万源新闻综合, http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
乐山新闻综合, http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐至综合, http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合, http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
剑阁综合, https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
双流综合, http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
叙州新闻综合, http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙州新闻综合, http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1
夹江新闻综合, http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
岳池新闻综合, http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
广元公共, https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合, https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共, http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视, http://36.105.100.208:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7174&tk=f6cc1e0a0e1a
康巴卫视, http://139.196.151.191:2051/rtp/239.45.1.251:5140
德阳公共, http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
德阳新闻综合, http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
旺苍新闻综合, http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
沐川综合, http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
金川乡村, http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川新闻综合, http://139.203.180.9:90/live/zhxw.m3u8
金川新闻综合, http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
长宁综合, http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
马尔康综合, http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
☘️陕西频道,#genre#
陕西农林卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0313&tk=23a9aca1f79f
陕西新闻资讯, http://gxlive.snrtv.com/sx1-SD.m3u8
陕西都市青春, http://gxlive.snrtv.com/sx2-SD.m3u8
陕西生活, http://gxlive.snrtv.com/sx3-SD.m3u8
陕西公共, http://gxlive.snrtv.com/sx5-SD.m3u8
陕西体育休闲, http://gxlive.snrtv.com/sx7-SD.m3u8
☘️福建频道,#genre#
厦门卫视, http://36.105.100.208:35455/itv/1000000005000266006.m3u8?cdn=ystenlive
厦门卫视, http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
厦门卫视, http://113.118.15.210:808/hls/17/index.m3u8
厦门卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1695&tk=23a9aca1f79f
厦门卫视, https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8
厦门卫视, http://139.129.231.228:50060/rtp/239.21.2.6:5002
厦门卫视, http://183.11.239.36:808/hls/17/index.m3u8
漳州新闻综合, https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳州新闻综合, http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
漳浦综合, http://220.161.87.62:8090/hls/0/index.m3u8?zfud
漳州新闻, http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
☘️河南频道,#genre#
梨园, http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
梨园, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7822&tk=b53028476470
义马新闻综合, http://live.dxhmt.cn:9081/tv/11281-1.m3u8
兰考新闻, http://live.dxhmt.cn:9081/tv/10225-1.m3u8
叶县, http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟, http://live.dxhmt.cn:9081/tv/11621-1.m3u8
唐河一套, http://live.dxhmt.cn:9081/tv/11328-1.m3u8
巩义新闻综合, http://live.dxhmt.cn:9081/tv/10181-1.m3u8
泌阳新闻综合, http://live.dxhmt.cn:9081/tv/11726-1.m3u8
淅川电视, http://live.dxhmt.cn:9081/tv/11326-1.m3u8
渑池新闻综合, http://live.dxhmt.cn:9081/tv/11221-1.m3u8
禹州综合, http://live.dxhmt.cn:9081/tv/11081-1.m3u8
郸城新闻综合, http://live.dxhmt.cn:9081/tv/11625-1.m3u8
邓州新闻, http://live.dxhmt.cn:9081/tv/11381-1.m3u8
荥阳综合, http://live.dxhmt.cn:9081/tv/10182-1.m3u8
灵宝新闻综合, http://live.dxhmt.cn:9081/tv/11282-1.m3u8
滑县新闻, http://live.dxhmt.cn:9081/tv/10526-1.m3u8
济源电视一套, http://live.dxhmt.cn:9081/tv/19001-1.m3u8
沁阳新闻综合, http://live.dxhmt.cn:9081/tv/10882-1.m3u8
永城综合, http://live.dxhmt.cn:9081/tv/11481-1.m3u8
方城一套, http://live.dxhmt.cn:9081/tv/11322-1.m3u8
内乡综合, http://live.dxhmt.cn:9081/tv/11325-1.m3u8
☘️河北频道,#genre#
石家庄都市, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5859&tk=97475bb89d45
石家庄生活, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6093&tk=7d4ad8f156e3
石家庄新闻综合, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0536&tk=7877e7cc41c7
石家庄娱乐, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0948&tk=97475bb89d45
河北都市, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2418&tk=f6cc1e0a0e1a
河北都市, http://121.19.134.222:808/tsfile/live/1001_1.m3u8
河北农民, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6519&tk=f6cc1e0a0e1a
河北农民, http://121.19.134.222:808/tsfile/live/1005_1.m3u8
☘️贵州频道,#genre#
七星关电视台, https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
☘️甘肃频道,#genre#
临洮综合, https://play.kankanlive.com/live/1638428318510977.m3u8?zgand
临潭综合, http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
卓尼综合, http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand
夏河综合, http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
天水新闻综合, https://play.kankanlive.com/live/1698724188723989.m3u8
天祝综合, https://play.kankanlive.com/live/1656487214793905.m3u8
定西公共, https://play.kankanlive.com/live/1645680054929933.m3u8?zgand
定西综合, https://play.kankanlive.com/live/1645679947087932.m3u8?zgand
岷县综合, http://play.kankanlive.com/live/1614311581479927.m3u8?zgand
张掖新闻综合, https://play.kankanlive.com/live/1629709727589955.m3u8
景泰综合, https://play.kankanlive.com/live/1624439143745981.m3u8?zgand
玛曲综合, http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu
甘南综合, http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand
碌曲综合, http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
舟曲新闻, http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
西和综合, https://play.kankanlive.com/live/1626051451895935.m3u8?zgand
西峰综合, http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand
通渭综合, https://play.kankanlive.com/live/1629944062210970.m3u8?zgand
酒泉综合, https://play.kankanlive.com/live/1702033926169975.m3u8
金川综合, https://play.kankanlive.com/live/1625041962958919.m3u8?zgand
☘️新疆频道,#genre#
伊犁汉语综合, http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔, http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
伊犁哈萨克, http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁经济法制, http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
兵团八师石河子新闻综合, http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
兵团八师石河子经济生活, http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团八师石河子教育, http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
奎屯哈萨克语, http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
玛纳斯综合, http://218.84.127.245:1026/hls/main1/playlist.m3u8
新疆卫视, http://120.192.226.35:8009/hls/61/index.m3u8
新疆卫视, http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8
新疆卫视, http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视, http://36.105.100.208:35455/itv/1000000002000029441.m3u8?cdn=ystenlive
新疆卫视, http://113.118.15.210:808/hls/65/index.m3u8
新疆卫视, http://110.7.131.4:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9483&tk=23a9aca1f79f
新疆卫视, http://139.129.231.228:50060/rtp/239.21.1.45:5002
新疆卫视, http://111.61.236.247:9081/hls/53/index.m3u8
新疆卫视, http://139.196.151.191:2051/rtp/239.45.1.116:5140
☘️山东频道,#genre#
山东少儿, http://139.129.231.228:50060/rtp/239.21.1.208:5002
山东新闻, http://139.129.231.228:50060/rtp/239.21.1.140:5002
山东国际, http://139.129.231.228/rtp/239.21.1.61:5002
山东教育, http://36.105.100.208:35455/itv/1000000002000004097.m3u8?cdn=ystenlive
山东教育, http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山东教育, http://120.238.94.10:9901/tsfile/live/1062_1.m3u8
山东教育, http://139.129.231.228/rtp/239.21.1.169:5002
山东教育, http://183.11.239.36:808/hls/72/index.m3u8
山东教育, http://121.19.134.222:808/tsfile/live/1033_1.m3u8
山东居家购物, http://139.129.231.228/rtp/239.21.1.112:5002
山东农科, http://139.129.231.228/rtp/239.21.1.183:5002
山东齐鲁, http://139.129.231.228:50060/rtp/239.21.1.134:5002
山东生活, http://139.129.231.228:50060/rtp/239.21.1.175:5002
山东体育, http://139.129.231.228/rtp/239.21.1.141:5002
山东文旅, http://139.129.231.228:50060/rtp/239.21.1.176:5002
山东综艺, http://139.129.231.228/rtp/239.21.1.177:5002
济南新闻综合, http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
济南都市, http://139.129.231.228/rtp/239.21.1.63:5002
济南生活, http://139.129.231.228/rtp/239.21.1.64:5002
济南影视, http://139.129.231.228/rtp/239.21.1.65:5002
济南娱乐, http://139.129.231.228/rtp/239.21.1.66:5002
济南少儿, http://139.129.231.228/rtp/239.21.1.68:5002
济南商务, http://139.129.231.228:50060/rtp/239.21.1.67:5002
济南教育, http://139.129.231.228:50060/rtp/239.21.1.133:5002
济南鲁中, http://139.129.231.228:50060/rtp/239.21.1.149:5002
青岛城阳, http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
青州电视台文化旅游, http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
青州电视台文化旅游, http://139.129.231.228/rtp/239.21.1.231:5002
青州电视台新闻综合, http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州电视台生活, http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州综合, http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州综合, http://139.129.231.228/rtp/239.21.1.232:5002
济宁公共, http://139.129.231.228/rtp/239.21.2.20:5002
济宁教育, http://139.129.231.228/rtp/239.21.1.139:5002
济宁综合, http://139.129.231.228/rtp/239.21.2.19:5002
中华美食, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2264&tk=23a9aca1f79f
临沂公共, https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科, https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
临沂新闻综合, https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
日照科教, http://139.129.231.228/rtp/239.21.1.80:5002
枣庄公共, http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄教育, http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄新闻综合, http://stream.zztvzd.com/1/sd/live.m3u8?shandd
淄博生活, http://139.129.231.228/rtp/239.21.1.109:5002
淄博都市, http://139.129.231.228/rtp/239.21.1.83:5002
滨州公共, http://139.129.231.228/rtp/239.21.1.119:5002
烟台公共, http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台公共, http://139.129.231.228/rtp/239.21.1.117:5002
烟台新闻综合, http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台经济科技, http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
☘️山西频道,#genre#
万荣综合, http://60.222.246.220:19433/hls1.m3u8
吉县新闻综合, http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
武乡新闻综合, http://60.220.198.84:81/0.m3u8
潞城新闻综合, http://59.48.42.6:62204/lucheng.m3u8?zshanxd
长子综合, http://zzlive.zzc-media.com:8092/live/xwzh.m3u8?zshanxd
闻喜综合, https://www.wxhcgbds.com:8081/channelTv/WXTV_1.m3u8?zshanxd
高平综合, http://live.gprmt.cn/gpnews/hd/live.m3u8?zshanxd
黎城综合, http://111.53.96.67:8081/live/1/index.m3u8
☘️安徽频道,#genre#
安徽国际, http://api2.52tb.xyz/info?id=586&token=20230405tndmhg
安徽影视, http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽经济生活, http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8?zanhd
安徽综艺体育, http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
合肥公共, http://api2.52tb.xyz/info?id=588&token=20230405tndmhg
合肥新闻, http://api2.52tb.xyz/info?id=587&token=20230405tndmhg
滁州科教, http://live.cztv.cc:85/live/sjpd.m3u8?zanhd
滁州新闻综合, http://live.cztv.cc:85/live/xwpd.m3u8?zanhd
滁州市广播电视台 科教, http://live.cztv.cc:85/live/sjpd.m3u8
滁州市广播电视台 新闻综合, http://live.cztv.cc:85/live/xwpd.m3u8
滁州市广播电视台 公共, http://live.cztv.cc:85/live/ggpd.m3u8
滁州公共, http://live.cztv.cc:85/live/ggpd.m3u8?zanhd
安徽影院, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0964&tk=2894ccdba8fc
六安新闻综合, http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共, http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
亳州新闻, http://zbbf2.ahbztv.com/live/416.m3u8?zanhd
亳州新闻, http://58.220.63.43/zbbf2.ahbztv.com/live/416.m3u8?zanhd&wsSession=9c4e040e25b04ef0d8e433e6-172672213876304&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
亳州农村, http://zbbf2.ahbztv.com/live/418.m3u8?zanhd
亳州农村, http://58.220.63.42/zbbf2.ahbztv.com/live/418.m3u8?wsSession=610820dacbd9b4b30fa93e2a-172672213903993&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
☘️宁夏频道,#genre#
吴忠综合, http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
吴忠公共, http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
☘️吉林频道,#genre#
延边卫视, http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视, http://36.105.100.208:35455/itv/1000000005000266008.m3u8?cdn=ystenlive
延边卫视, https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8
延边卫视, http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8?zjild
延边卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3050&tk=23a9aca1f79f
延边-1, http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边-2, http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边朝鲜语综合, http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边汉语综合, http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
长白山电视台, http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
靖宇综合, http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
敦化一套, http://stream8.jlntv.cn/dhtv/playlist.m3u8?zjild
珲春新闻综合, http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合, http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
梅河口综合, http://stream4.jlntv.cn/mhk/sd/live.m3u8?zjild
舒兰新闻综合, http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合, http://stream5.jlntv.cn/df/sd/live.m3u8
☘️云南频道,#genre#
屏边综合, http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
峨山电视, http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
广南电视台, http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8?zyund
开远综合, http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
施甸综合, http://live.ynurl.com/video/s10048TV/index.m3u8?zyund
梁河综合, http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
江川综合, http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
瑞丽综合, http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合, http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
石屏综合, http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
砚山电视台, http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
腾冲综合, http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
芒市综合, http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
蒙自综合, http://live.ynurl.com/video/s10019-mzdst/index.m3u8?zyund
通海电视台, http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund
金平综合, http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
陇川综合, http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
马关电视台, http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
☘️青海频道,#genre#
安多卫视, http://36.105.100.208:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
安多卫视, http://stream.qhbtv.com/adws/playlist.m3u8?_upt=d60823ce1718441050
安多卫视, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8105&tk=2aca1ad9a849
西宁生活服务, http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
门源综合, http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
贵南综合, http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
化隆综合, http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd
民和综合, http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
兴海综合, http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
